date,temperature_2m_c,relative_humidity_pct,precipitation_imerg_mm,dew_frost_point_c,wind_speed_10m_ms,all_sky_insolation_clearness,precip_7d_sum,precip_7d_mean,humidity_lag1,temp_lag1,heat_humidity_index,stagnant_water_count,stagnant_water_area_px,garbage_count,vegetation_anomaly_score
2023-01-01,18.53,76.63,0.0,13.96,2.72,0.69,0.0,0.0,76.63,18.53,19.912715729148523,0.0,0.0,0.0,0.0
2023-01-02,18.57,81.34,0.0,15.02,3.68,0.7,0.0,0.0,76.63,18.53,20.29786545053157,0.0,0.0,0.0,0.0
2023-01-03,18.94,80.9,0.0,15.19,3.24,0.63,0.0,0.0,81.34,18.57,20.769976489921937,0.0,0.0,0.0,0.0
2023-01-04,19.22,80.99,0.0,15.42,3.47,0.65,0.0,0.0,80.9,18.94,21.159097811700235,0.0,0.0,0.0,0.0
2023-01-05,18.78,81.13,0.0,15.08,4.28,0.49,0.0,0.0,80.99,19.22,20.5685017160123,0.0,0.0,0.0,0.0
2023-01-06,18.89,83.05,0.0,15.6,4.64,0.57,0.0,0.0,81.13,18.78,20.85628852734939,0.0,0.0,0.0,0.0
2023-01-07,19.36,82.9,0.0,16.01,4.05,0.57,0.0,0.0,83.05,18.89,21.492291953157515,0.0,0.0,0.0,0.0
2023-01-08,19.3,80.76,0.0,15.51,3.11,0.58,0.0,0.0,82.9,19.36,21.251760460963403,0.0,0.0,0.0,0.0
2023-01-09,18.05,71.84,0.0,11.81,3.02,0.69,0.0,0.0,80.76,19.3,18.946775543218486,0.0,0.0,0.0,0.0
2023-01-10,16.62,74.99,0.0,11.27,3.71,0.72,0.0,0.0,71.84,18.05,17.290365503079663,0.0,0.0,0.0,0.0
2023-01-11,17.17,71.12,0.0,10.76,2.69,0.73,0.0,0.0,74.99,16.62,17.75634624074557,0.0,0.0,0.0,0.0
2023-01-12,17.92,65.4,0.0,9.67,2.44,0.74,0.0,0.0,71.12,17.17,18.341569325386374,0.0,0.0,0.0,0.0
2023-01-13,18.12,71.58,0.0,11.98,2.2,0.62,0.0,0.0,65.4,17.92,19.020529640410462,0.0,0.0,0.0,0.0
2023-01-14,17.89,68.49,0.0,10.77,2.29,0.71,0.0,0.0,71.58,18.12,18.511758250351164,0.0,0.0,0.0,0.0
2023-01-15,17.84,68.45,0.0,10.5,2.24,0.73,0.0,0.0,68.49,17.89,18.444565960410344,0.0,0.0,0.0,0.0
2023-01-16,18.39,68.26,0.0,10.84,2.49,0.72,0.0,0.0,68.45,17.84,19.14297094040334,0.0,0.0,0.0,0.0
2023-01-17,18.05,70.56,0.0,10.87,2.28,0.73,0.0,0.0,68.26,18.39,18.859527872069826,0.0,0.0,0.0,0.0
2023-01-18,18.29,73.7,0.0,12.32,2.92,0.72,0.0,0.0,70.56,18.05,19.389726152414728,0.0,0.0,0.0,0.0
2023-01-19,18.23,70.27,0.0,11.01,3.25,0.74,0.0,0.0,73.7,18.29,19.074139006045215,0.0,0.0,0.0,0.0
2023-01-20,18.16,79.29,0.0,13.95,3.49,0.65,0.0,0.0,70.27,18.23,19.60200890857693,0.0,0.0,0.0,0.0
2023-01-21,19.34,76.61,0.0,14.47,3.32,0.58,0.0,0.0,79.29,18.16,20.99996986916955,0.0,0.0,0.0,0.0
2023-01-22,18.87,70.86,0.0,12.06,3.67,0.64,0.0,0.0,76.61,19.34,19.954217821566157,0.0,0.0,0.0,0.0
2023-01-23,20.13,79.09,0.01,15.83,3.85,0.53,0.01,0.0014285714285714286,70.86,18.87,22.266237793939478,0.0,0.0,0.0,0.0
2023-01-24,20.98,75.82,0.18,15.93,3.18,0.44,0.19,0.027142857142857142,79.09,20.13,23.178483347707736,0.0,0.0,0.0,0.0
2023-01-25,19.7,72.94,0.04,13.57,3.2,0.66,0.23,0.032857142857142856,75.82,20.98,21.210551005623408,0.0,0.0,0.0,0.0
2023-01-26,19.3,70.88,0.0,12.36,3.19,0.69,0.23,0.032857142857142856,72.94,19.7,20.523635233693486,0.0,0.0,0.0,0.0
2023-01-27,18.98,67.89,0.0,11.15,3.62,0.7,0.23,0.032857142857142856,70.88,19.3,19.884634448737977,0.0,0.0,0.0,0.0
2023-01-28,18.54,63.64,0.0,9.63,3.92,0.71,0.23,0.032857142857142856,67.89,18.98,19.013055913489207,0.0,0.0,0.0,0.0
2023-01-29,19.14,67.93,0.0,11.81,4.16,0.68,0.23,0.032857142857142856,63.64,18.54,20.09666186319638,0.0,0.0,0.0,0.0
2023-01-30,20.89,76.99,0.0,16.08,3.48,0.48,0.22,0.03142857142857143,67.93,19.14,23.14946608019104,0.0,0.0,0.0,0.0
2023-01-31,21.23,70.23,0.0,14.37,3.74,0.57,0.04,0.005714285714285714,76.99,20.89,23.06013485161088,0.0,0.0,0.0,0.0
2023-02-01,21.21,65.42,0.0,13.23,4.06,0.6,0.0,0.0,70.23,21.23,22.634186363906714,0.0,0.0,0.0,0.0
2023-02-02,20.91,66.39,0.0,13.84,4.33,0.45,0.0,0.0,65.42,21.21,22.314292236687955,0.0,0.0,0.0,0.0
2023-02-03,21.8,68.59,0.02,14.91,4.19,0.29,0.02,0.002857142857142857,66.39,20.91,23.695770035701692,0.0,0.0,0.0,0.0
2023-02-04,22.43,66.01,0.25,14.38,4.4,0.69,0.27,0.038571428571428576,68.59,21.8,24.325601683968518,0.0,0.0,0.0,0.0
2023-02-05,22.26,59.22,0.0,12.61,3.19,0.7,0.27,0.038571428571428576,66.01,22.43,23.494858532339624,0.0,0.0,0.0,0.0
2023-02-06,21.4,63.84,0.0,12.52,2.85,0.66,0.27,0.038571428571428576,59.22,22.26,22.755085150446927,0.0,0.0,0.0,0.0
2023-02-07,21.2,63.89,0.0,12.67,1.71,0.69,0.27,0.038571428571428576,63.84,21.4,22.494085923228262,0.0,0.0,0.0,0.0
2023-02-08,22.06,61.95,0.0,13.13,3.18,0.66,0.27,0.038571428571428576,63.89,21.2,23.47000387953922,0.0,0.0,0.0,0.0
2023-02-09,21.74,61.56,0.0,12.49,3.42,0.69,0.27,0.038571428571428576,61.95,22.06,23.012171077004464,0.0,0.0,0.0,0.0
2023-02-10,21.82,62.36,0.0,12.45,3.46,0.68,0.25,0.03571428571428571,61.56,21.74,23.186798533925977,0.0,0.0,0.0,0.0
2023-02-11,21.94,56.14,0.0,10.56,3.55,0.66,0.0,0.0,62.36,21.82,22.806946821057984,0.0,0.0,0.0,0.0
2023-02-12,22.52,51.88,0.0,10.07,3.69,0.73,0.0,0.0,56.14,21.94,23.178957457850597,0.0,0.0,0.0,0.0
2023-02-13,21.99,49.12,0.0,8.63,4.2,0.74,0.0,0.0,51.88,22.52,22.261344538091212,0.0,0.0,0.0,0.0
2023-02-14,21.57,54.11,0.0,9.38,3.35,0.74,0.0,0.0,49.12,21.99,22.15630236085891,0.0,0.0,0.0,0.0
2023-02-15,21.49,53.67,0.0,9.1,3.32,0.74,0.0,0.0,54.11,21.57,22.016831755935215,0.0,0.0,0.0,0.0
2023-02-16,21.76,52.86,0.0,9.26,4.26,0.72,0.0,0.0,53.67,21.49,22.29260360719526,0.0,0.0,0.0,0.0
2023-02-17,21.42,57.93,0.0,10.06,3.72,0.73,0.0,0.0,52.86,21.76,22.285283147889523,0.0,0.0,0.0,0.0
2023-02-18,21.63,58.81,0.0,10.79,3.26,0.73,0.0,0.0,57.93,21.42,22.632962666951045,0.0,0.0,0.0,0.0
2023-02-19,22.06,59.3,0.0,11.89,3.19,0.71,0.0,0.0,58.81,21.63,23.23858321318282,0.0,0.0,0.0,0.0
2023-02-20,22.33,53.76,0.0,10.21,2.61,0.72,0.0,0.0,59.3,22.06,23.10245658225851,0.0,0.0,0.0,0.0
2023-02-21,22.52,52.44,0.0,10.21,3.04,0.72,0.0,0.0,53.76,22.33,23.229246898413365,0.0,0.0,0.0,0.0
2023-02-22,22.47,52.07,0.0,9.2,4.11,0.7,0.0,0.0,52.44,22.52,23.131864883208802,0.0,0.0,0.0,0.0
2023-02-23,21.61,51.75,0.0,7.81,4.43,0.76,0.0,0.0,52.07,22.47,22.006997386066104,0.0,0.0,0.0,0.0
2023-02-24,21.69,47.05,0.0,5.47,3.78,0.76,0.0,0.0,51.75,21.61,21.707222699819113,0.0,0.0,0.0,0.0
2023-02-25,22.58,39.21,0.0,4.6,4.36,0.76,0.0,0.0,47.05,21.69,22.113987097781283,0.0,0.0,0.0,0.0
2023-02-26,22.51,43.36,0.0,6.71,4.75,0.73,0.0,0.0,39.21,22.58,22.401479588147556,0.0,0.0,0.0,0.0
2023-02-27,21.53,50.01,0.0,7.46,4.64,0.75,0.0,0.0,43.36,22.51,21.758447785409047,0.0,0.0,0.0,0.0
2023-02-28,22.07,51.97,0.0,10.01,4.19,0.69,0.0,0.0,50.01,21.53,22.61122677516359,0.0,0.0,0.0,0.0
2023-03-01,23.85,56.23,0.0,12.76,4.51,0.63,0.0,0.0,51.97,22.07,25.32136353462779,0.0,0.0,0.0,0.0
2023-03-02,22.13,45.57,0.0,6.41,5.12,0.75,0.0,0.0,56.23,23.85,22.12654141099501,0.0,0.0,0.0,0.0
2023-03-03,22.1,43.88,0.0,6.55,5.47,0.75,0.0,0.0,45.57,22.13,21.94131207350079,0.0,0.0,0.0,0.0
2023-03-04,22.63,38.93,0.0,5.03,5.39,0.74,0.0,0.0,43.88,22.1,22.14939555760606,0.0,0.0,0.0,0.0
2023-03-05,22.93,39.07,0.0,5.47,5.1,0.73,0.0,0.0,38.93,22.63,22.526746684115995,0.0,0.0,0.0,0.0
2023-03-06,23.01,38.91,0.0,5.7,5.19,0.74,0.0,0.0,39.07,22.93,22.609371534122193,0.0,0.0,0.0,0.0
2023-03-07,23.21,39.53,0.0,5.5,5.07,0.6,0.0,0.0,38.91,23.01,22.911128343262806,0.0,0.0,0.0,0.0
2023-03-08,23.36,44.32,0.0,7.81,5.04,0.73,0.0,0.0,39.53,23.21,23.54729178343943,0.0,0.0,0.0,0.0
2023-03-09,22.66,46.32,0.0,7.58,4.31,0.56,0.0,0.0,44.32,23.36,22.85509038437491,0.0,0.0,0.0,0.0
2023-03-10,23.39,46.29,0.0,8.35,4.85,0.62,0.0,0.0,46.32,22.66,23.771323702801833,0.0,0.0,0.0,0.0
2023-03-11,24.05,49.61,0.0,10.14,4.94,0.71,0.0,0.0,46.29,23.39,24.935454762182392,0.0,0.0,0.0,0.0
2023-03-12,24.13,50.79,0.0,10.05,4.94,0.73,0.0,0.0,49.61,24.05,25.15568271035748,0.0,0.0,0.0,0.0
2023-03-13,25.23,49.79,0.0,11.44,4.47,0.68,0.0,0.0,50.79,24.13,26.490723447318075,0.0,0.0,0.0,0.0
2023-03-14,25.92,42.04,0.0,9.75,3.3,0.66,0.0,0.0,49.79,25.23,26.54714939714449,0.0,0.0,0.0,0.0
2023-03-15,26.64,46.19,0.0,12.04,3.63,0.63,0.0,0.0,42.04,25.92,27.944190252736842,0.0,0.0,0.0,0.0
2023-03-16,26.32,55.69,0.43,15.49,2.63,0.51,0.43000000000000005,0.06142857142857144,46.19,26.64,28.595870084771747,0.0,0.0,0.0,0.0
2023-03-17,24.0,70.81,17.9,17.97,2.89,0.55,18.33,2.6185714285714283,55.69,26.32,26.952308571476998,0.0,0.0,0.0,0.0
2023-03-18,24.65,71.42,6.89,18.36,3.76,0.57,25.22,3.6028571428571428,70.81,24.0,27.940088697920388,0.0,0.0,0.0,0.0
2023-03-19,24.85,67.81,7.89,17.31,2.61,0.6,33.11,4.7299999999999995,71.42,24.65,27.85459917376551,0.0,0.0,0.0,0.0
2023-03-20,24.89,57.62,1.48,14.4,3.03,0.64,34.589999999999996,4.941428571428571,67.81,24.85,26.856191203209526,0.0,0.0,0.0,0.0
2023-03-21,24.04,47.21,0.02,9.48,2.98,0.71,34.61,4.944285714285714,57.62,24.89,24.686324573498627,0.0,0.0,0.0,0.0
2023-03-22,24.77,47.31,0.0,11.19,1.96,0.67,34.61,4.944285714285714,47.21,24.04,25.633767516070094,0.0,0.0,0.0,0.0
2023-03-23,26.83,52.1,0.2,14.92,1.88,0.64,34.379999999999995,4.911428571428571,47.31,24.77,28.879967604152796,0.0,0.0,0.0,0.0
2023-03-24,26.81,57.34,0.93,16.62,2.41,0.59,17.41,2.487142857142857,52.1,26.83,29.460639798696093,0.0,0.0,0.0,0.0
2023-03-25,25.7,67.57,1.49,18.55,2.88,0.53,12.009999999999998,1.7157142857142855,57.34,26.81,29.041016785660105,0.0,0.0,0.0,0.0
2023-03-26,25.73,65.58,0.89,18.11,1.86,0.52,5.01,0.7157142857142856,67.57,25.7,28.86747365579351,0.0,0.0,0.0,0.0
2023-03-27,26.6,58.1,0.43,15.87,2.4,0.65,3.96,0.5657142857142857,65.58,25.73,29.256202796492808,0.0,0.0,0.0,0.0
2023-03-28,27.5,53.03,0.05,15.23,2.48,0.67,3.99,0.5700000000000001,58.1,26.6,29.904182794828067,0.0,0.0,0.0,0.0
2023-03-29,27.77,55.6,0.55,16.52,2.87,0.54,4.54,0.6485714285714286,53.03,27.5,30.591095356080857,0.0,0.0,0.0,0.0
2023-03-30,27.29,55.19,0.76,16.64,1.51,0.54,5.1,0.7285714285714285,55.6,27.77,29.873775339417392,0.0,0.0,0.0,0.0
2023-03-31,27.59,50.58,0.0,15.69,1.65,0.63,4.17,0.5957142857142858,55.19,27.29,29.7304689933476,0.0,0.0,0.0,0.0
2023-04-01,27.12,53.43,0.21,16.27,1.99,0.58,2.89,0.41285714285714287,50.58,27.59,29.4307484556875,0.0,0.0,0.0,0.0
2023-04-02,27.67,53.21,0.53,15.97,2.28,0.59,2.53,0.3614285714285714,53.43,27.12,30.159958212258353,0.0,0.0,0.0,0.0
2023-04-03,28.34,48.42,0.2,14.98,2.32,0.62,2.3000000000000003,0.3285714285714286,53.21,27.67,30.480344057437264,0.0,0.0,0.0,0.0
2023-04-04,26.26,62.97,7.53,18.01,2.13,0.43,9.780000000000001,1.3971428571428572,48.42,28.34,29.331238947840433,0.0,0.0,0.0,0.0
2023-04-05,27.05,59.49,0.68,17.28,2.4,0.55,9.91,1.4157142857142857,62.97,26.26,30.047770194683096,0.0,0.0,0.0,0.0
2023-04-06,27.19,52.24,0.08,15.43,3.26,0.6,9.23,1.3185714285714287,59.49,27.05,29.38552211018569,0.0,0.0,0.0,0.0
2023-04-07,26.87,52.28,0.0,14.51,4.13,0.65,9.23,1.3185714285714287,52.24,27.19,28.955129831171988,0.0,0.0,0.0,0.0
2023-04-08,26.54,50.93,0.0,13.56,5.07,0.71,9.020000000000001,1.2885714285714287,52.28,26.87,28.35423301192236,0.0,0.0,0.0,0.0
2023-04-09,26.71,48.02,0.0,12.32,4.23,0.72,8.49,1.2128571428571429,50.93,26.54,28.24705452261776,0.0,0.0,0.0,0.0
2023-04-10,27.36,46.57,0.0,11.98,4.42,0.71,8.290000000000001,1.1842857142857144,48.02,26.71,28.93824535610208,0.0,0.0,0.0,0.0
2023-04-11,27.58,34.86,0.0,6.79,3.75,0.73,0.76,0.10857142857142857,46.57,27.36,27.80957542548088,0.0,0.0,0.0,0.0
2023-04-12,27.02,33.87,0.0,7.11,3.62,0.73,0.08,0.011428571428571429,34.86,27.58,26.99711147179707,0.0,0.0,0.0,0.0
2023-04-13,28.88,27.2,0.0,6.34,3.98,0.74,0.0,0.0,33.87,27.02,28.438863772169235,0.0,0.0,0.0,0.0
2023-04-14,28.34,28.79,0.0,6.81,3.76,0.71,0.0,0.0,27.2,28.88,27.990981111392376,0.0,0.0,0.0,0.0
2023-04-15,28.42,30.05,0.0,8.39,3.42,0.62,0.0,0.0,28.79,28.34,28.24848470623435,0.0,0.0,0.0,0.0
2023-04-16,27.88,33.91,0.0,8.62,3.63,0.68,0.0,0.0,30.05,28.42,28.066862266630338,0.0,0.0,0.0,0.0
2023-04-17,28.3,31.27,0.0,7.64,4.35,0.71,0.0,0.0,33.91,27.88,28.256289729113178,0.0,0.0,0.0,0.0
2023-04-18,28.72,33.73,0.0,8.38,4.04,0.73,0.0,0.0,31.27,28.3,29.092627205347405,0.0,0.0,0.0,0.0
2023-04-19,29.02,35.1,0.0,9.39,2.98,0.72,0.0,0.0,33.73,28.72,29.649775464510263,0.0,0.0,0.0,0.0
2023-04-20,30.24,34.99,0.0,11.46,2.26,0.68,0.0,0.0,35.1,29.02,31.190302067377935,0.0,0.0,0.0,0.0
2023-04-21,30.16,41.28,0.36,14.93,2.73,0.62,0.36,0.05142857142857143,34.99,30.24,31.973533858257227,0.0,0.0,0.0,0.0
2023-04-22,29.62,46.07,2.74,16.11,2.4,0.56,3.1,0.4428571428571429,41.28,30.16,31.910334584514118,0.0,0.0,0.0,0.0
2023-04-23,28.42,54.25,2.06,17.5,2.54,0.59,5.16,0.7371428571428572,46.07,29.62,31.33165708197049,0.0,0.0,0.0,0.0
2023-04-24,28.21,52.99,0.35,16.42,4.56,0.63,5.51,0.7871428571428571,54.25,28.42,30.87938306010004,0.0,0.0,0.0,0.0
2023-04-25,27.88,49.99,0.43,15.58,3.38,0.57,5.94,0.8485714285714286,52.99,28.21,30.052257290145995,0.0,0.0,0.0,0.0
2023-04-26,28.07,51.17,0.01,15.97,3.24,0.53,5.95,0.85,49.99,27.88,30.45815408322052,0.0,0.0,0.0,0.0
2023-04-27,28.51,49.52,0.0,15.94,3.39,0.55,5.95,0.85,51.17,28.07,30.852025191868506,0.0,0.0,0.0,0.0
2023-04-28,29.09,46.23,0.01,14.64,4.34,0.6,5.6,0.7999999999999999,49.52,28.51,31.212524062936097,0.0,0.0,0.0,0.0
2023-04-29,27.96,56.71,12.69,17.1,3.65,0.5,15.549999999999999,2.221428571428571,46.23,29.09,30.994642545680833,0.0,0.0,0.0,0.0
2023-04-30,26.51,67.15,1.95,19.14,2.65,0.56,15.439999999999998,2.2057142857142855,56.71,27.96,30.16241799622219,0.0,0.0,0.0,0.0
2023-05-01,24.41,78.9,17.21,20.32,2.77,0.43,32.3,4.614285714285714,67.15,26.51,28.3490337593323,0.0,0.0,0.0,0.0
2023-05-02,25.42,73.04,2.14,19.69,1.56,0.55,34.01,4.8585714285714285,78.9,24.41,29.224774880742274,0.0,0.0,0.0,0.0
2023-05-03,25.56,73.72,1.87,20.06,2.9,0.45,35.87,5.124285714285714,73.04,25.42,29.503066508693117,0.0,0.0,0.0,0.0
2023-05-04,24.75,75.59,8.44,19.68,1.55,0.51,44.31,6.33,73.72,25.56,28.511873971874792,0.0,0.0,0.0,0.0
2023-05-05,23.04,84.99,22.85,20.27,2.31,0.48,67.14999999999999,9.592857142857142,75.59,24.75,26.916260496233253,0.0,0.0,0.0,0.0
2023-05-06,23.83,80.99,3.83,20.1,2.06,0.48,58.29,8.327142857142857,84.99,23.04,27.701139706695507,0.0,0.0,0.0,0.0
2023-05-07,24.48,80.3,15.73,20.5,2.74,0.36,72.07000000000001,10.295714285714286,80.99,23.83,28.593761004643817,0.0,0.0,0.0,0.0
2023-05-08,24.6,79.76,5.71,20.52,2.26,0.43,60.56999999999999,8.652857142857142,80.3,24.48,28.717134345027503,0.0,0.0,0.0,0.0
2023-05-09,26.62,71.52,0.48,20.24,2.1,0.59,58.910000000000004,8.415714285714285,79.76,24.6,30.823294748990754,0.0,0.0,0.0,0.0
2023-05-10,27.29,65.02,0.04,19.12,2.77,0.61,57.08,8.154285714285715,71.52,26.62,31.046424579976787,0.0,0.0,0.0,0.0
2023-05-11,27.79,63.65,0.01,19.26,2.34,0.55,48.65,6.95,65.02,27.29,31.60778362206505,0.0,0.0,0.0,0.0
2023-05-12,28.05,63.55,5.17,19.19,2.48,0.54,30.97,4.424285714285714,63.65,27.79,31.974478244609756,0.0,0.0,0.0,0.0
2023-05-13,27.4,65.87,0.0,19.62,4.37,0.48,27.14,3.8771428571428572,63.55,28.05,31.308496222871206,0.0,0.0,0.0,0.0
2023-05-14,28.21,64.77,0.0,19.82,4.42,0.64,11.409999999999997,1.6299999999999994,65.87,27.4,32.36202756751612,0.0,0.0,0.0,0.0
2023-05-15,28.35,62.61,0.3,19.41,3.74,0.68,5.9999999999999964,0.8571428571428567,64.77,28.21,32.29444396471635,0.0,0.0,0.0,0.0
2023-05-16,28.66,59.2,0.26,18.6,3.0,0.69,5.779999999999996,0.8257142857142851,62.61,28.35,32.30786905161217,0.0,0.0,0.0,0.0
2023-05-17,29.4,48.21,0.83,16.27,1.3,0.64,6.569999999999997,0.9385714285714281,59.2,28.66,31.899792521820956,0.0,0.0,0.0,0.0
2023-05-18,29.29,52.95,0.06,17.06,2.61,0.57,6.6199999999999966,0.9457142857142852,48.21,29.4,32.38379030148997,0.0,0.0,0.0,0.0
2023-05-19,27.4,64.8,0.01,19.68,2.06,0.62,1.4599999999999964,0.20857142857142805,52.95,29.29,31.180029683346802,0.0,0.0,0.0,0.0
2023-05-20,27.63,65.0,1.85,19.63,2.91,0.63,3.3099999999999965,0.47285714285714237,64.8,27.4,31.539502888201994,0.0,0.0,0.0,0.0
2023-05-21,27.7,67.02,10.02,20.16,1.77,0.61,13.329999999999997,1.9042857142857137,65.0,27.63,31.888653068369507,0.0,0.0,0.0,0.0
2023-05-22,28.0,63.47,2.9,19.31,2.44,0.61,15.929999999999996,2.2757142857142854,67.02,27.7,31.891529423588494,0.0,0.0,0.0,0.0
2023-05-23,27.18,64.86,4.04,18.91,2.19,0.62,19.709999999999994,2.815714285714285,63.47,28.0,30.86772067284575,0.0,0.0,0.0,0.0
2023-05-24,26.34,67.66,0.78,19.22,2.74,0.63,19.659999999999997,2.8085714285714283,64.86,27.18,29.973789866836675,0.0,0.0,0.0,0.0
2023-05-25,26.66,68.18,2.64,19.49,2.76,0.63,22.239999999999995,3.1771428571428566,67.66,26.34,30.498597613152413,0.0,0.0,0.0,0.0
2023-05-26,27.38,64.95,1.23,19.19,3.18,0.64,23.459999999999997,3.351428571428571,68.18,26.66,31.168933663204072,0.0,0.0,0.0,0.0
2023-05-27,27.63,63.38,0.43,18.99,3.06,0.68,22.039999999999996,3.148571428571428,64.95,27.38,31.342373739296036,0.0,0.0,0.0,0.0
2023-05-28,27.92,60.34,0.1,18.54,2.84,0.63,12.119999999999996,1.7314285714285709,63.38,27.63,31.38753202623335,0.0,0.0,0.0,0.0
2023-05-29,28.34,58.54,0.01,18.54,2.75,0.57,9.229999999999995,1.3185714285714278,60.34,27.92,31.763703864567894,0.0,0.0,0.0,0.0
2023-05-30,26.22,70.95,11.13,19.87,2.44,0.51,16.319999999999997,2.331428571428571,58.54,28.34,30.16859849638807,0.0,0.0,0.0,0.0
2023-05-31,26.78,66.95,15.29,19.28,1.16,0.57,30.83,4.404285714285714,70.95,26.22,30.531607849588674,0.0,0.0,0.0,0.0
2023-06-01,26.1,70.34,8.32,19.82,2.85,0.57,36.51,5.215714285714285,66.95,26.78,29.924699793553856,0.0,0.0,0.0,0.0
2023-06-02,25.76,65.18,1.39,17.88,3.32,0.57,36.67,5.238571428571428,70.34,26.1,28.86653819106524,0.0,0.0,0.0,0.0
2023-06-03,28.04,63.65,0.0,19.58,3.72,0.61,36.24,5.177142857142857,65.18,25.76,31.972335607802684,0.0,0.0,0.0,0.0
2023-06-04,27.85,64.81,0.01,19.8,3.49,0.51,36.15,5.164285714285714,63.65,28.04,31.838119047219948,0.0,0.0,0.0,0.0
2023-06-05,26.24,71.14,0.01,20.1,3.91,0.62,36.14999999999999,5.164285714285713,64.81,27.85,30.219283390999706,0.0,0.0,0.0,0.0
2023-06-06,27.02,69.33,0.77,20.26,4.07,0.68,25.79,3.684285714285714,71.14,26.24,31.160925253607644,0.0,0.0,0.0,0.0
2023-06-07,26.66,70.21,1.66,20.1,4.51,0.64,12.159999999999997,1.7371428571428567,69.33,27.02,30.731985016418754,0.0,0.0,0.0,0.0
2023-06-08,25.07,74.53,0.48,19.95,4.15,0.65,4.319999999999997,0.6171428571428567,70.21,26.66,28.870201098293663,0.0,0.0,0.0,0.0
2023-06-09,26.07,69.63,5.86,19.39,4.96,0.66,8.789999999999996,1.2557142857142851,74.53,25.07,29.802021775335994,0.0,0.0,0.0,0.0
2023-06-10,25.97,67.01,0.16,18.51,6.52,0.63,8.949999999999996,1.278571428571428,69.63,26.07,29.367293859911435,0.0,0.0,0.0,0.0
2023-06-11,26.26,66.54,0.01,18.69,5.82,0.56,8.949999999999998,1.2785714285714282,67.01,25.97,29.73213339033353,0.0,0.0,0.0,0.0
2023-06-12,25.89,73.9,17.72,20.21,5.14,0.62,26.659999999999997,3.8085714285714283,66.54,26.26,30.009430259375563,0.0,0.0,0.0,0.0
2023-06-13,26.43,69.74,0.06,19.69,5.1,0.65,25.949999999999996,3.7071428571428564,73.9,25.89,30.340261766061403,0.0,0.0,0.0,0.0
2023-06-14,26.15,69.55,0.36,19.48,5.85,0.63,24.65,3.5214285714285714,69.74,26.43,29.90966807296887,0.0,0.0,0.0,0.0
2023-06-15,27.04,65.7,0.03,19.04,5.21,0.63,24.199999999999996,3.4571428571428564,69.55,26.15,30.763723461619207,0.0,0.0,0.0,0.0
2023-06-16,27.25,64.4,0.03,18.9,5.12,0.69,18.369999999999997,2.624285714285714,65.7,27.04,30.91451643625001,0.0,0.0,0.0,0.0
2023-06-17,26.7,66.91,0.04,19.33,4.86,0.58,18.249999999999996,2.6071428571428568,64.4,27.25,30.410679623202462,0.0,0.0,0.0,0.0
2023-06-18,25.18,72.95,0.09,19.59,4.97,0.36,18.329999999999995,2.618571428571428,66.91,26.7,28.864913315916567,0.0,0.0,0.0,0.0
2023-06-19,24.95,74.63,3.0,19.7,4.41,0.39,3.6099999999999963,0.5157142857142852,72.95,25.18,28.70511635679464,0.0,0.0,0.0,0.0
2023-06-20,24.58,77.28,11.28,20.02,2.94,0.29,14.829999999999995,2.118571428571428,74.63,24.95,28.435365782206105,0.0,0.0,0.0,0.0
2023-06-21,23.83,80.71,17.12,20.12,2.86,0.36,31.59,4.5128571428571425,77.28,24.58,27.673927469161555,0.0,0.0,0.0,0.0
2023-06-22,25.19,72.44,10.89,19.17,3.4,0.55,42.45,6.064285714285715,80.71,23.83,28.82572170492891,0.0,0.0,0.0,0.0
2023-06-23,24.35,70.19,2.47,17.79,4.68,0.52,44.89,6.412857142857143,72.44,25.19,27.38733988471929,0.0,0.0,0.0,0.0
2023-06-24,23.46,80.66,0.1,19.71,4.86,0.42,44.949999999999996,6.421428571428571,70.19,24.35,27.12666723460281,0.0,0.0,0.0,0.0
2023-06-25,23.97,79.43,1.31,19.91,4.38,0.51,46.17,6.595714285714286,80.66,23.46,27.75462998422281,0.0,0.0,0.0,0.0
2023-06-26,24.06,69.79,0.41,17.49,5.46,0.43,43.580000000000005,6.225714285714287,79.43,23.97,26.936844001067005,0.0,0.0,0.0,0.0
2023-06-27,24.13,69.59,1.07,17.53,5.2,0.49,33.370000000000005,4.767142857142858,69.79,24.06,27.015947230040894,0.0,0.0,0.0,0.0
2023-06-28,24.59,67.44,0.04,17.18,5.63,0.48,16.29,2.327142857142857,69.59,24.13,27.449240262727642,0.0,0.0,0.0,0.0
2023-06-29,24.14,73.18,15.3,18.38,5.39,0.45,20.700000000000003,2.9571428571428577,67.44,24.59,27.385515752767546,0.0,0.0,0.0,0.0
2023-06-30,24.74,68.23,0.21,17.64,5.9,0.57,18.44,2.6342857142857143,73.18,24.14,27.741946274564555,0.0,0.0,0.0,0.0
2023-07-01,24.36,69.36,1.11,17.75,5.73,0.55,19.45,2.7785714285714285,68.23,24.74,27.31828124752327,0.0,0.0,0.0,0.0
2023-07-02,23.45,78.99,2.35,19.28,5.85,0.41,20.490000000000002,2.9271428571428575,69.36,24.36,26.953417424763185,0.0,0.0,0.0,0.0
2023-07-03,23.74,79.68,2.0,19.72,5.95,0.5,22.080000000000002,3.1542857142857144,78.99,23.45,27.44209484570056,0.0,0.0,0.0,0.0
